3086,"Террасная доска Клема - Красная",427,1012,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
3087,"Террасная доска Профиль paseo 6м",427,1013,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
3088,"Террасная доска Монтажные клипсы paseo, 50шт.",427,1014,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
3089,"Террасная доска Профиль terraza 6м",427,1015,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
4172,"Экзотический паркет  Дуб золотой",427,1016,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6321,"Паркетная доска Karelia Береза Ruska 1200/600/300",427,1017,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6322,"Паркетная доска Karelia Береза Wirkkala 1200/600/300",427,1018,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6323,"Паркетная доска Karelia Береза Raita 1200/600/300",427,1019,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6324,"Паркетная доска Karelia Береза Lumi 1200/600/300",427,1020,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6325,"Паркетная доска Karelia Береза Lumi",427,1021,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6326,"Паркетная доска Karelia Береза Classic 1200/600/300",427,1022,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6327,"Паркетная доска Karelia Береза Classic",427,1023,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6370,"Террасная доска Торцевая планка из ДПК",427,1024,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6371,"Террасная доска Профиль для примыканий terazza 4м, светлый",427,1025,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6372,"Террасная доска Клема - Метал",427,1026,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6373,"Террасная доска Клема - Венге",427,1027,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6374,"Террасная доска Клема - Коричневая",427,1028,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6375,"Террасная доска Начальный профиль terraza 4м",427,1029,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6376,"Террасная доска Крепежная система",427,1030,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6377,"дуб уэльский темный EI465PM",427,1031,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6378,"пиния тоскана PI100MAA",427,1032,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6379,"Корона -",427,1033,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6380,1,427,1034,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6381,"Coswick -  Угольный 15x127 мм",427,1035,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6382,"тирольский дуб, серебро EI496PM",427,1036,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6383,"дуб аляска EI630PM",427,1037,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
