66,8,7
66,101,12
66,102,4
66,113,5
66,114,6
67,115,15
67,116,1
67,117,2
67,15,9
67,34,11
67,100,18
67,8,7
67,101,12
67,102,4
67,113,5
67,118,6
68,115,15
68,116,1
68,119,2
68,15,9
68,34,11
68,108,18
68,8,7
68,101,12
68,102,4
68,103,5
68,104,6
69,115,15
69,116,1
69,120,2
69,15,9
69,34,11
69,110,18
69,8,7
69,101,12
69,102,4
69,103,5
69,121,6
70,115,15
70,116,1
70,122,2
70,15,9
70,34,11
70,106,18
70,8,7
70,102,4
70,113,5
70,123,6
71,124,15
71,125,1
71,126,2
71,15,9
71,34,11
71,100,18
71,8,7
71,101,12
71,102,4
71,113,5
71,127,6
72,124,15
72,125,1
72,128,2
72,15,9
72,34,11
72,106,18
72,8,7
72,101,12
72,102,4
72,113,5
72,127,6
73,124,15
73,125,1
73,129,2
73,15,9
73,34,11
73,108,18
73,8,7
73,101,12
73,102,4
73,113,5
73,127,6
74,124,15
74,125,1
74,130,2
74,15,9
74,34,11
74,110,18
74,8,7
74,101,12
74,102,4
74,113,5
74,127,6
75,131,15
75,132,1
75,133,2
75,15,9
75,34,11
75,8,7
75,134,12
75,135,4
75,113,5
75,136,6
76,131,15
76,132,1
76,137,2
76,15,9
76,34,11
76,106,18
76,8,7
76,101,12
76,102,4
76,113,5
76,127,6
77,131,15
77,132,1
77,133,2
77,15,9
77,34,11
77,8,7
77,134,12
77,135,4
77,113,5
77,136,6
80,138,1
80,139,2
80,15,9
80,34,11
80,8,7
80,140,12
80,102,4
80,113,5
80,136,6
79,131,15
79,132,1
79,133,2
79,15,9
79,34,11
79,8,7
79,134,12
79,135,4
79,113,5
79,136,6
78,131,15
78,132,1
78,141,2
78,15,9
78,34,11
78,108,18
78,8,7
78,101,12
78,102,4
78,113,5
78,127,6
81,138,1
81,142,2
81,15,9
81,34,11
81,8,7
81,140,12
81,102,4
81,113,5
81,136,6
82,138,1
82,143,2
82,15,9
82,34,11
82,8,7
82,140,12
82,102,4
82,113,5
82,136,6
83,144,1
83,145,2
83,15,9
83,34,11
83,8,7
83,140,12
83,102,4
83,20,5
83,146,6
84,147,1
84,148,2
84,15,9
84,34,11
84,8,7
84,3,3
84,140,12
84,149,4
84,150,5
84,151,6
85,152,15
85,98,1
85,15,9
85,153,7
85,154,3
85,101,12
85,102,4
85,155,5
85,156,6
86,152,15
86,98,1
86,15,9
86,153,7
86,154,3
86,101,12
86,102,4
86,157,5
86,158,6
87,152,15
87,98,1
87,15,9
87,153,7
87,154,3
87,101,12
87,102,4
87,155,5
87,156,6
88,152,15
88,98,1
88,15,9
88,153,7
88,154,3
88,101,12
88,102,4
88,155,5
88,156,6
89,152,15
89,98,1
89,15,9
89,153,7
89,154,3
89,101,12
89,102,4
89,155,5
89,156,6
90,159,8
90,160,15
90,98,1
90,161,2
90,15,9
90,162,10
90,17,11
90,100,18
90,153,7
90,163,17
90,154,3
90,101,12
90,164,4
90,165,5
90,166,6
91,159,8
91,167,15
91,98,1
91,168,2
91,15,9
91,162,10
91,17,11
91,100,18
91,25,7
91,163,17
91,154,3
91,101,12
91,164,4
91,169,5
91,170,6
94,159,8
94,171,15
94,98,1
94,172,2
94,15,9
94,162,10
94,17,11
94,100,18
94,25,7
94,163,17
94,3,3
94,101,12
94,164,4
94,173,5
94,174,6
93,159,8
93,171,15
93,98,1
93,175,2
93,15,9
93,162,10
93,17,11
93,100,18
93,25,7
93,163,17
93,3,3
93,101,12
93,164,4
93,176,5
93,177,6
92,159,8
92,167,15
92,98,1
92,178,2
92,15,9
92,162,10
92,17,11
92,100,18
92,153,7
92,163,17
92,154,3
92,101,12
92,164,4
92,169,5
92,170,6
95,179,8
95,180,15
95,116,1
95,181,18
95,25,7
95,182,12
95,135,4
95,183,5
95,184,6
96,179,8
96,180,15
96,98,1
96,181,18
96,25,7
96,182,12
96,135,4
96,183,5
96,184,6
97,179,8
97,180,15
97,98,1
97,181,18
97,25,7
97,182,12
97,135,4
97,183,5
97,184,6
98,179,8
98,180,15
98,116,1
98,181,18
98,25,7
98,182,12
98,135,4
98,183,5
98,184,6
99,179,8
99,180,15
99,185,1
99,181,18
99,25,7
99,182,12
99,135,4
99,183,5
99,184,6
100,186,8
100,187,15
100,98,1
100,188,2
100,15,9
100,17,11
100,25,7
100,134,12
100,102,4
100,189,5
100,190,6
100,191,14
101,186,8
101,192,15
101,7,1
101,193,2
101,15,9
101,17,11
101,25,7
101,134,12
101,102,4
101,194,5
101,195,6
101,196,14
103,186,8
103,192,15
103,125,1
103,197,2
103,15,9
103,17,11
103,25,7
103,134,12
103,102,4
103,194,5
103,195,6
103,196,14
102,186,8
102,192,15
102,98,1
102,198,2
102,15,9
102,17,11
102,25,7
102,134,12
102,102,4
102,194,5
102,195,6
102,196,14
104,186,8
104,192,15
104,199,2
104,15,9
104,17,11
104,25,7
104,134,12
104,102,4
104,194,5
104,195,6
104,196,14
105,200,15
105,201,2
105,34,11
105,35,13
106,200,15
106,202,2
106,34,11
106,35,13
107,200,15
107,203,2
107,34,11
107,35,13
108,200,15
108,204,2
108,34,11
108,35,13
109,200,15
109,205,2
109,34,11
109,35,13
110,206,15
110,207,2
110,34,11
110,8,7
110,35,13
110,102,4
110,208,5
110,209,6
111,206,15
111,210,2
111,34,11
111,8,7
111,35,13
111,102,4
111,211,5
111,212,6
112,206,15
112,213,2
112,34,11
112,8,7
112,35,13
112,102,4
112,214,5
112,215,6
113,206,15
113,216,2
113,34,11
113,8,7
113,35,13
113,102,4
113,217,5
113,218,6
114,206,15
114,219,2
114,34,11
114,8,7
114,35,13
114,102,4
114,220,5
114,209,6
115,221,15
115,222,2
115,34,11
115,8,7
115,35,13
115,102,4
115,223,5
115,224,6
116,221,15
116,225,2
116,34,11
116,8,7
116,35,13
116,102,4
116,220,5
116,209,6
117,221,15
117,226,2
117,34,11
117,8,7
117,35,13
117,102,4
117,227,5
117,228,6
118,221,15
118,229,2
118,34,11
118,8,7
118,35,13
118,102,4
118,230,5
118,231,6
119,221,15
119,232,2
119,34,11
119,8,7
119,35,13
119,102,4
119,233,5
119,234,6
120,235,15
120,236,2
120,34,11
120,8,7
120,35,13
120,102,4
120,237,5
120,238,6
121,235,15
121,239,2
121,34,11
121,8,7
121,35,13
121,102,4
121,240,5
121,224,6
122,235,15
122,241,2
122,34,11
122,8,7
122,35,13
122,102,4
122,242,5
122,243,6
123,235,15
123,244,2
123,34,11
123,8,7
123,35,13
123,102,4
123,245,5
123,246,6
124,235,15
124,247,2
124,34,11
124,8,7
124,35,13
124,102,4
124,248,5
124,249,6
125,250,15
125,251,2
125,34,11
125,8,7
125,35,13
125,102,4
125,227,5
125,228,6
126,250,15
126,252,2
126,34,11
126,8,7
126,35,13
126,102,4
126,227,5
126,228,6
127,250,15
127,253,2
127,34,11
127,8,7
127,35,13
127,102,4
127,254,5
127,255,6
129,250,15
129,256,2
129,34,11
129,8,7
129,35,13
129,102,4
129,257,5
129,258,6
128,250,15
128,259,2
128,34,11
128,8,7
128,35,13
128,102,4
128,220,5
128,209,6
130,260,15
130,261,2
130,34,11
130,8,7
130,35,13
130,102,4
130,262,5
130,224,6
131,260,15
131,263,2
131,34,11
131,8,7
131,35,13
131,102,4
131,240,5
131,224,6
132,260,15
132,264,2
132,34,11
132,8,7
132,35,13
132,102,4
132,220,5
132,209,6
133,260,15
133,265,2
133,34,11
133,8,7
133,35,13
133,102,4
133,266,5
133,267,6
134,260,15
134,268,2
134,34,11
134,8,7
134,35,13
134,102,4
134,262,5
134,224,6
135,269,15
135,270,2
135,34,11
135,35,13
136,269,15
136,271,2
136,34,11
136,8,7
136,35,13
136,102,4
136,248,5
136,272,6
137,269,15
137,273,2
137,34,11
137,8,7
137,35,13
137,102,4
137,274,5
137,275,6
138,269,15
138,276,2
138,34,11
138,8,7
138,35,13
138,102,4
138,277,5
138,278,6
139,269,15
139,279,2
139,34,11
139,8,7
139,35,13
139,102,4
139,280,5
139,281,6
140,282,15
140,283,2
140,34,11
140,8,7
140,35,13
140,102,4
140,284,5
140,285,6
141,282,15
141,286,2
141,34,11
141,8,7
141,35,13
141,102,4
141,287,5
141,288,6
143,282,15
143,289,2
143,34,11
143,8,7
143,35,13
143,102,4
143,290,5
143,291,6
144,282,15
144,292,2
144,34,11
144,8,7
144,35,13
144,102,4
144,293,5
144,209,6
142,282,15
142,294,2
142,34,11
142,8,7
142,35,13
142,102,4
142,295,5
142,296,6
145,297,15
145,298,2
145,34,11
145,8,7
145,35,13
145,102,4
145,220,5
145,209,6
147,297,15
147,299,2
147,34,11
147,8,7
147,35,13
147,102,4
147,220,5
147,209,6
146,297,15
146,300,2
146,34,11
146,8,7
146,35,13
146,102,4
146,220,5
146,209,6
148,297,15
148,301,2
148,34,11
148,35,13
149,297,15
149,302,2
149,34,11
149,35,13
150,303,8
150,98,1
150,15,9
150,17,11
150,106,18
150,153,7
150,304,17
150,102,4
150,305,5
150,306,6
151,303,8
151,98,1
151,15,9
151,17,11
151,106,18
151,25,7
151,304,17
151,102,4
151,305,5
151,306,6
152,303,8
152,98,1
152,15,9
152,17,11
152,106,18
152,153,7
152,304,17
152,102,4
152,305,5
152,306,6
153,303,8
153,98,1
153,15,9
153,17,11
153,106,18
153,25,7
153,304,17
153,102,4
153,305,5
153,306,6
154,303,8
154,98,1
154,15,9
154,17,11
154,106,18
154,153,7
154,304,17
154,102,4
154,305,5
154,306,6
155,159,8
155,171,15
155,98,1
155,307,2
155,15,9
155,16,10
155,17,11
155,25,7
155,163,17
155,101,12
155,308,4
155,309,5
155,310,6
156,159,8
156,171,15
156,98,1
156,311,2
156,15,9
156,16,10
156,17,11
156,153,7
156,163,17
156,101,12
156,308,4
156,309,5
156,310,6
157,159,8
157,171,15
157,98,1
157,312,2
157,15,9
157,16,10
157,17,11
157,153,7
157,163,17
157,101,12
157,308,4
157,313,5
157,310,6
158,159,8
158,171,15
158,98,1
158,314,2
158,15,9
158,16,10
158,17,11
158,100,18
158,153,7
158,163,17
158,101,12
158,308,4
158,309,5
158,310,6
159,159,8
159,171,15
159,98,1
159,315,2
159,15,9
159,16,10
159,17,11
159,25,7
159,163,17
159,101,12
159,308,4
159,309,5
159,310,6
160,316,8
160,317,15
160,98,1
160,318,2
160,15,9
160,16,10
160,17,11
160,25,7
160,319,17
160,154,3
160,320,4
160,321,5
160,322,6
160,323,14
161,316,8
161,317,15
161,98,1
161,324,2
161,15,9
161,17,11
161,25,7
161,319,17
161,154,3
161,320,4
161,321,5
161,322,6
161,323,14
162,316,8
162,317,15
162,98,1
162,325,2
162,15,9
162,16,10
162,17,11
162,25,7
162,319,17
162,154,3
162,320,4
162,321,5
162,322,6
162,323,14
163,316,8
163,317,15
163,98,1
163,326,2
163,15,9
163,16,10
163,17,11
163,25,7
163,319,17
163,154,3
163,101,12
163,320,4
163,321,5
163,322,6
163,323,14
164,316,8
164,317,15
164,98,1
164,327,2
164,15,9
164,16,10
164,17,11
164,25,7
164,319,17
164,154,3
164,101,12
164,320,4
164,321,5
164,322,6
164,323,14
165,328,8
165,98,1
165,329,2
165,24,9
165,16,10
165,17,11
165,25,7
165,330,17
165,154,3
165,331,12
165,332,4
165,333,5
165,334,6
165,335,14
166,328,8
166,98,1
166,329,2
166,24,9
166,16,10
166,17,11
166,25,7
166,330,17
166,154,3
166,331,12
166,332,4
166,333,5
166,334,6
166,335,14
167,328,8
167,98,1
167,329,2
167,24,9
167,16,10
167,17,11
167,25,7
167,330,17
167,154,3
167,331,12
167,332,4
167,333,5
167,334,6
167,335,14
168,328,8
168,98,1
168,329,2
168,24,9
168,16,10
168,17,11
168,25,7
168,330,17
168,154,3
168,331,12
168,332,4
168,333,5
168,334,6
168,335,14
170,336,8
170,337,15
170,98,1
170,338,2
170,16,10
170,25,7
170,330,17
170,3,3
170,49,12
170,339,4
170,340,5
170,341,6
169,328,8
169,98,1
169,329,2
169,24,9
169,16,10
169,17,11
169,25,7
169,330,17
169,154,3
169,331,12
169,332,4
169,333,5
169,334,6
169,335,14
171,336,8
171,342,15
171,98,1
171,343,2
171,17,11
171,153,7
171,304,17
171,154,3
171,49,12
171,332,4
171,344,5
171,345,6
173,336,8
173,346,15
173,98,1
173,16,10
173,25,7
173,49,12
173,50,4
173,113,5
173,347,6
174,336,8
174,346,15
174,98,1
174,16,10
174,25,7
174,49,12
174,50,4
174,113,5
174,347,6
172,336,8
172,337,15
172,98,1
172,338,2
172,16,10
172,25,7
172,330,17
172,154,3
172,49,12
172,339,4
172,340,5
172,341,6
175,348,8
175,349,1
175,15,9
175,25,7
175,350,17
175,351,12
175,352,4
175,353,5
175,354,6
176,348,8
176,349,1
176,15,9
176,25,7
176,350,17
176,351,12
176,352,4
176,353,5
176,354,6
177,348,8
177,349,1
177,15,9
177,25,7
177,350,17
177,351,12
177,352,4
177,353,5
177,354,6
178,348,8
178,349,1
178,15,9
178,25,7
178,350,17
178,351,12
178,352,4
178,353,5
178,354,6
179,348,8
179,349,1
179,15,9
179,25,7
179,350,17
179,351,12
179,352,4
179,353,5
179,354,6
180,355,8
180,185,1
180,15,9
180,106,18
180,25,7
180,350,17
180,3,3
180,331,12
180,135,4
180,356,5
180,306,6
181,355,8
181,185,1
181,15,9
181,108,18
181,25,7
181,350,17
181,3,3
181,331,12
181,135,4
181,356,5
181,306,6
182,355,8
182,185,1
182,15,9
182,108,18
182,25,7
182,350,17
182,3,3
182,331,12
182,135,4
182,357,5
182,306,6
183,355,8
183,185,1
183,15,9
183,108,18
183,25,7
183,350,17
183,3,3
183,331,12
183,135,4
183,357,5
183,306,6
184,355,8
184,185,1
184,15,9
184,106,18
184,25,7
184,350,17
184,3,3
184,331,12
184,135,4
184,358,5
184,359,6
185,179,8
185,360,15
185,98,1
185,361,2
185,15,9
185,17,11
185,100,18
185,153,7
185,182,12
185,352,4
185,362,5
185,363,6
185,364,14
186,179,8
186,360,15
186,98,1
186,365,2
186,15,9
186,17,11
186,100,18
186,153,7
186,182,12
186,352,4
186,362,5
186,363,6
186,364,14
187,179,8
187,360,15
187,98,1
187,366,2
187,15,9
187,17,11
187,100,18
187,153,7
187,182,12
187,352,4
187,362,5
187,363,6
187,364,14
190,367,8
190,368,15
190,98,1
190,16,10
190,153,7
190,369,17
190,3,3
190,370,12
190,4,4
190,72,5
190,371,6
190,372,14
189,179,8
189,360,15
189,98,1
189,373,2
189,15,9
189,17,11
189,106,18
189,153,7
189,182,12
189,352,4
189,362,5
189,363,6
189,364,14
188,179,8
188,360,15
188,98,1
188,374,2
188,15,9
188,17,11
188,100,18
188,153,7
188,182,12
188,352,4
188,362,5
188,363,6
188,364,14
191,367,8
191,368,15
191,98,1
191,16,10
191,153,7
191,369,17
191,3,3
191,370,12
191,4,4
191,72,5
191,371,6
191,372,14
194,367,8
194,368,15
194,98,1
194,16,10
194,153,7
194,369,17
194,154,3
194,370,12
194,4,4
194,72,5
194,371,6
194,372,14
193,367,8
193,368,15
193,98,1
193,16,10
193,17,11
193,153,7
193,369,17
193,3,3
193,370,12
193,4,4
193,72,5
193,371,6
193,372,14
192,367,8
192,368,15
192,98,1
192,16,10
192,153,7
192,369,17
192,3,3
192,370,12
192,4,4
192,72,5
192,371,6
192,372,14
196,375,8
196,98,1
196,15,9
196,17,11
196,106,18
196,153,7
196,304,17
196,102,4
196,305,5
196,306,6
195,375,8
195,98,1
195,15,9
195,17,11
195,106,18
195,153,7
195,304,17
195,102,4
195,305,5
195,306,6
197,375,8
197,98,1
197,15,9
197,17,11
197,106,18
197,25,7
197,304,17
197,102,4
197,305,5
197,306,6
198,375,8
198,116,1
198,15,9
198,17,11
198,106,18
198,25,7
198,304,17
198,102,4
198,305,5
198,306,6
199,375,8
199,98,1
199,15,9
199,17,11
199,106,18
199,25,7
199,304,17
199,102,4
199,305,5
199,306,6
200,376,8
200,98,1
200,377,2
200,15,9
200,16,10
200,17,11
200,100,18
200,25,7
200,350,17
200,3,3
200,49,12
200,102,4
200,378,5
200,379,6
201,376,8
201,98,1
201,380,2
201,15,9
201,16,10
201,17,11
201,100,18
201,25,7
201,350,17
201,3,3
201,49,12
201,102,4
201,378,5
201,379,6
202,376,8
202,98,1
202,381,2
202,15,9
202,16,10
202,17,11
202,100,18
202,25,7
202,350,17
202,3,3
202,49,12
202,102,4
202,378,5
202,379,6
203,376,8
203,98,1
203,382,2
203,15,9
203,16,10
203,17,11
203,100,18
203,25,7
203,350,17
203,3,3
203,49,12
203,102,4
203,378,5
203,379,6
204,376,8
204,98,1
204,380,2
204,15,9
204,16,10
204,17,11
204,100,18
204,25,7
204,350,17
204,3,3
204,49,12
204,102,4
204,378,5
204,379,6
205,383,8
205,98,1
205,384,2
205,15,9
205,162,10
205,17,11
205,106,18
205,8,7
205,385,12
205,386,4
205,387,5
205,388,6
206,383,8
206,98,1
206,384,2
206,15,9
206,162,10
206,17,11
206,106,18
206,8,7
206,385,12
206,386,4
206,387,5
206,388,6
207,383,8
207,98,1
207,384,2
207,15,9
207,162,10
207,17,11
207,106,18
207,8,7
207,385,12
207,386,4
207,387,5
207,388,6
208,383,8
208,98,1
208,384,2
208,15,9
208,162,10
208,17,11
208,106,18
208,8,7
208,385,12
208,386,4
208,387,5
208,388,6
209,389,8
209,98,1
209,16,10
209,17,11
209,100,18
209,25,7
209,390,17
209,154,3
209,134,12
209,332,4
209,378,5
209,391,6
209,392,14
210,389,8
210,98,1
210,16,10
210,17,11
210,100,18
210,25,7
210,390,17
210,154,3
210,134,12
210,332,4
210,356,5
210,391,6
210,393,14
211,389,8
211,98,1
211,16,10
211,17,11
211,100,18
211,25,7
211,394,17
211,154,3
211,134,12
211,60,4
211,356,5
211,395,6
211,396,14
213,389,8
213,98,1
213,16,10
213,17,11
213,100,18
213,25,7
213,390,17
213,154,3
213,134,12
213,332,4
213,356,5
213,397,6
213,398,14
214,399,8
214,98,1
214,400,2
214,24,9
214,16,10
214,17,11
214,25,7
214,71,17
214,154,3
214,385,12
214,386,4
214,10,5
214,401,6
214,402,14
212,389,8
212,98,1
212,16,10
212,17,11
212,100,18
212,25,7
212,390,17
212,154,3
212,134,12
212,332,4
212,356,5
212,403,6
212,404,14
216,399,8
216,116,1
216,405,2
216,24,9
216,16,10
216,17,11
216,25,7
216,71,17
216,3,3
216,385,12
216,386,4
216,10,5
216,401,6
216,402,14
217,399,8
217,98,1
217,406,2
217,24,9
217,16,10
217,17,11
217,25,7
217,71,17
217,3,3
217,385,12
217,386,4
217,10,5
217,401,6
217,402,14
215,399,8
215,98,1
215,407,2
215,24,9
215,16,10
215,17,11
215,25,7
215,71,17
215,3,3
215,385,12
215,386,4
215,10,5
215,401,6
215,402,14
219,408,8
219,409,15
219,98,1
219,410,2
219,15,9
219,17,11
219,100,18
219,25,7
219,411,17
219,3,3
219,412,12
219,60,4
219,356,5
219,413,6
218,399,8
218,98,1
218,414,2
218,24,9
218,16,10
218,17,11
218,25,7
218,71,17
218,154,3
218,385,12
218,386,4
218,10,5
218,401,6
218,402,14
220,98,1
220,415,2
220,15,9
220,17,11
220,100,18
220,25,7
220,411,17
220,3,3
220,412,12
220,50,4
220,416,5
220,417,6
221,408,8
221,409,15
221,98,1
221,418,2
221,15,9
221,16,10
221,17,11
221,100,18
221,25,7
221,411,17
221,154,3
221,412,12
221,60,4
221,356,5
221,413,6
222,408,8
222,409,15
222,98,1
222,419,2
222,15,9
222,16,10
222,17,11
222,100,18
222,25,7
222,411,17
222,154,3
222,412,12
222,60,4
222,356,5
222,413,6
223,408,8
223,409,15
223,98,1
223,420,2
223,15,9
223,16,10
223,17,11
223,100,18
223,25,7
223,411,17
223,154,3
223,412,12
223,60,4
223,356,5
223,413,6
224,98,1
224,421,2
224,15,9
224,17,11
224,100,18
224,25,7
224,411,17
224,154,3
224,412,12
224,50,4
224,416,5
224,417,6
225,98,1
225,422,2
225,15,9
225,17,11
225,100,18
225,25,7
225,411,17
225,154,3
225,412,12
225,50,4
225,416,5
225,417,6
226,98,1
226,423,2
226,15,9
226,17,11
226,100,18
226,25,7
226,411,17
226,154,3
226,412,12
226,50,4
226,416,5
226,417,6
227,98,1
227,424,2
227,15,9
227,17,11
227,100,18
227,25,7
227,411,17
227,154,3
227,412,12
227,50,4
227,416,5
227,417,6
228,98,1
228,425,2
228,15,9
228,17,11
228,100,18
228,25,7
228,411,17
228,154,3
228,412,12
228,50,4
228,416,5
228,417,6
229,98,1
229,426,2
229,15,9
229,17,11
229,100,18
229,25,7
229,411,17
229,154,3
229,412,12
229,50,4
229,416,5
229,417,6
230,98,1
230,427,2
230,15,9
230,106,18
230,153,7
230,182,12
230,102,4
